ResSecond,EffortFiscInd,EffortFisc,ReFiscHab,DGF,CodeINSEECom,NomCom,PopDGF,PopINSEE,AGE65,Sup,PotFisc,PotFiscHab,ProduitnetFB,ProduitnetTH,BasesnettesFB,BasesnettesTH,NombredelogementsTHdelacommune,Nombredelogementssociauxdelacommune,DGFHab
11,"91,47710459","1,292447","128,1822376",283 139,56115,LOCMARIA-GRAND-CHAMP,1745,1734,"7,7",1406,"461,267622","537,583381",222268,247611,817871,1358120,627,22,"163,2866205"
11,"97,67304116","1,21046","176,5247611",341 104,56132,MEUCON,2313,2302,"20,1",573,"526,808474","616,755728",406360,428731,1490410,2729388,918,86,"148,1772372"
11,"101,5931296","1,163753","112,7594595",40 750,56139,MONTERTELOT,381,370,"13,9",264,"523,779528","604,92126",41721,54184,203115,370994,169,3,"110,1351351"
10,"87,1523501","1,356582","102,6441785",109 052,22160,NOYAL,929,919,"16,8",680,"579,945102","664,161464",94330,164167,472173,802643,392,12,"118,663765"
10,"64,80946214","1,82426","101,5631868",79 672,22271,SAINT-ADRIEN,374,364,"18,3",993,"491,778075","656,122995",36969,50246,164285,214419,176,0,"218,8791209"
10,"107,2165604","1,102715","174,9070346",249 805,35131,HERMITAGE,4431,4421,"18,2",683,"918,407132","961,304446",773264,893627,5138173,4870217,1962,423,"56,50418457"
10,"106,0856814","1,11447","142,2561856",102 692,35161,LOUVIGNE-DE-BAIS,1950,1940,"12,4",1537,"836,889231","875,761026",275977,259298,1598341,1500231,754,38,"52,93402062"
10,"113,0771741","1,045563","87,58725946",245 074,35197,MOUAZE,1517,1507,9,839,"475,924852","559,731707",131994,186786,822853,1178869,576,6,"162,6237558"
10,"119,2478049","0,991459","71,27371274",67 952,35198,MOULINS,748,738,"10,6",1521,"622,90107","690,204545",52600,83120,373812,607391,286,11,"92,07588076"
10,"95,23362654","1,241466","164,3699458",659 986,35275,SAINT-GILLES,4820,4798,"15,3",2072,"851,814108","920,465768",788647,1273487,4487278,6498143,2044,376,"137,5543977"
10,"104,7179688","1,129026","110,556686",89 343,35317,SAINT-SYMPHORIEN,698,688,9,774,"537,823782","599,007163",76063,82918,448679,539364,227,10,"129,8590116"
10,"116,7058315","1,013054","62,97836538",89 203,35359,VISSEICHE,842,832,"14,9",1603,"566,254157","639,832542",52398,85072,398805,621909,350,23,"107,2151442"
10,"190,2187285","0,621544","190,3630042",81 815,56246,SOURN,2167,2157,"20,7",1605,"1042,146747","1073,656668",410613,219330,4236825,3064808,955,36,"37,92999536"
9,"87,1097129","1,357246","83,31746032",25 846,22108,LANLEFF,135,126,"21,5",216,"339,42963","455,62963",10498,16722,51777,90977,69,3,"205,1269841"
9,"99,99924672","1,182302","76,25653595",123 965,22110,LANMERIN,621,612,"8,8",415,"310,00161","405,795491",46669,61153,241187,395719,223,9,"202,5571895"
9,"81,07554779","1,458261","109,875576",48 944,22289,SAINT-FIACRE,226,217,"27,6",970,"446,247788","614,048673",23843,27647,106024,151718,130,0,"225,5483871"
9,"87,62347949","1,349288","95,00174825",93 591,22351,TREFFRIN,581,572,"27,4",747,"547,913941","677,309811",54341,81432,258890,378233,250,9,"163,6206294"
9,"83,46922034","1,416442","261,6615385",326 014,29061,GOUESNOU,6265,6240,"18,2",1208,"996,10407","1034,102953",1632768,1831763,7555774,7486208,2599,259,"52,24583333"
9,"92,67362937","1,27576","124,024948",597 935,35120,GEVEZE,5300,5291,"10,6",2754,"744,830377","824,656226",656216,1085180,3343383,5702505,2116,292,"113,009828"
9,"119,4829242","0,989508","62,08098592",34 816,35134,IFFS,293,284,"16,2",452,"499,419795","580,341297",17631,28579,146347,230394,116,0,"122,5915493"
9,"98,84054952","1,196162","77,43807919",193 458,35138,LAIGNELET,1196,1187,22,1483,"480,451505","565,940635",91919,166192,569453,911721,434,27,"162,9806234"
9,"104,5875384","1,130434","71,04804805",46 124,35159,LOURMAIS,342,333,"16,3",722,"460,45614","557,406433",23659,38759,162190,247074,136,4,"138,5105105"
9,"98,26296313","1,203193","140,8256243",424 207,35208,ORGERES,4614,4605,"14,2",1633,"795,941266","859,949718",648502,987175,3600990,5755262,1986,317,"92,11878393"
9,"91,48439533","1,292344","85,03215926",106 867,35214,PARCE,662,653,"17,7",1688,"503,432024","625,134441",55526,89387,308657,425025,276,30,"163,6554364"
9,"102,6710516","1,151535","109,1205335",620 287,35245,ROMILLE,3983,3974,"14,8",2867,"853,776048","943,411499",433645,692567,2611758,4129811,1562,89,"156,086311"
9,"94,97245469","1,24488","145,95857",292 204,35266,SAINT-ERBLON,3002,2993,"14,2",1093,"799,758161","881,013658",436854,682559,2323752,3790573,1352,221,"97,62913465"
9,"107,4026888","1,100804","99,60143627",228 889,35322,SEL-DE-BRETAGNE,1123,1114,"15,1",810,"492,866429","564,029386",110956,147676,608835,955552,369,18,"205,4658887"
9,"94,03982212","1,257226","324,921913",273 659,35327,SERVON-SUR-VILAINE,3710,3701,"11,4",1526,"936,022642","996,977898",1202536,768586,5186575,3826663,1522,122,"73,94190759"
9,"101,0709924","1,169765","82,95192308",39 554,35346,TRIMER,217,208,13,356,"170,414747","247,705069",17254,24079,96804,133578,84,4,"190,1634615"
9,"88,06252334","1,342561","182,5337979",154 642,56021,BRANDERION,1444,1435,"14,3",603,"608,509695","698,23615",261936,239946,879821,1258053,558,29,"107,7644599"
9,"158,7590715","0,744709","73,52071006",10 274,56049,CROIXANVEC,178,169,"15,1",609,"690,146067","728,449438",12425,13368,96692,144886,83,0,"60,79289941"
8,"69,51165143","1,700856","149,4033246",164 348,22002,ANDEL,1151,1143,"15,8",1220,"525,447437","601,877498",170768,243073,560269,892863,456,9,"143,7865267"
8,"81,10068562","1,457809","185,0618673",290 186,29011,BOHARS,3564,3556,"27,6",727,"810,463524","869,917508",658080,1126200,2783321,4218626,1356,117,"81,60461192"
8,"133,366997","0,886496","89,30998703",75 405,29144,MARTYRE,779,771,"15,3",1801,"776,349166","815,795892",68858,82898,469776,652339,309,20,"97,80155642"
8,"102,7779767","1,150337","109,5773956",168 014,29187,PLOUGAR,822,814,"17,1",1748,"447,784672","554,309002",89196,118046,444773,629344,346,14,"206,4054054"
8,"97,09175475","1,217707","109,0572473",165 314,29244,SAINT-DERRIEN,829,821,"12,1",1228,"414,102533","515,219542",89536,110636,400804,626943,337,9,"201,3568819"
8,"146,9609002","0,804495","425,3590734",18 639,29286,TREFLEVENEZ,267,259,"15,2",965,"1025,677903","1074,28839",110168,25728,732984,209486,107,4,"71,96525097"
8,"120,1142625","0,984307","155,3568421",65 963,35041,BRIE,958,950,8,1356,"692,647182","733,81524",147589,119374,917439,904768,368,22,"69,43473684"
8,"96,85695137","1,220659","158,4605362",376 457,35076,CHAVAGNE,3999,3991,"17,6",1244,"853,926232","924,987997",632416,1098689,3434168,5703994,1739,262,"94,32648459"
8,"99,21304571","1,191671","225,8912268",351 509,35090,CREVIN,2812,2804,8,831,"635,874111","698,266003",633399,570765,3093520,3063611,1024,76,"125,3598431"
8,"115,1220501","1,026991","203,2326389",228 999,35109,ETRELLES,2612,2592,"14,3",2720,"822,140888","880,621746",526779,368088,3431957,2188578,956,46,"88,34837963"
8,"93,0678561","1,270356","63,48230536",181 325,35143,LANDUJAN,997,989,"10,5",1432,"403,527583","508,131394",62784,102715,338423,540328,354,10,"183,3417594"
8,"118,7610024","0,995523","83,6486698",120 054,35283,SAINT-JEAN-SUR-VILAINE,1286,1278,"8,8",1073,"625,351477","689,076983",106903,184166,819910,1324484,523,28,"93,93896714"
8,"79,38939669","1,489233","91,42312925",231 692,35351,VERGER,1478,1470,"11,6",696,"620,415426","749,414073",134392,246115,585837,819464,540,88,"157,6136054"
8,"115,4967713","1,023659","65,59813084",45 668,35357,VILLAMEE,329,321,"19,9",1066,"587,009119","672,878419",21057,28816,176657,227585,151,4,"142,2679128"
7,"80,20516401","1,474086","123,4636015",36 413,22276,SAINT-BIHY,268,261,10,822,"478,947761","572,932836",32224,36038,129366,185348,112,0,"139,51341"
7,"83,25790765","1,420037","209,9355301",423 969,22372,TREMUSON,2101,2094,19,631,"610,924798","782,888624",439605,374394,1662038,1824411,900,94,"202,4684814"
7,"156,4494377","0,755703","75,57798165",44 782,29100,LANARVILY,443,436,12,592,"481,440181","557,51693",32952,36400,252510,349964,170,0,"102,7110092"
7,"94,54895606","1,250456","103,2782092",298 231,35065,CHAPELLE-THOUARAULT,2196,2189,16,764,"723,198087","840,243625",226076,434837,1254070,2385721,913,174,"136,2407492"
7,"105,1200974","1,124707","195,1730479",312 863,35150,LECOUSSE,3324,3317,"21,3",1107,"787,345066","861,936823",647389,626054,3962810,3630360,1396,59,"94,32107326"
7,"103,8342484","1,138635","82,61102362",99 242,35156,LONGAULNAY,642,635,"14,5",752,"461,470405","526,588785",52458,67540,295475,363934,229,4,"156,2866142"
7,"111,5361373","1,060009","57,76337115",112 912,35170,MECE,624,617,"17,7",1563,"466,956731","557,724359",35640,50868,214915,337402,251,13,"183,0016207"
7,"102,0885043","1,158106","79,12310287",78 730,35260,SAINT-CHRISTOPHE-DES-BOIS,600,593,"17,5",926,"543,986667","618,573333",46920,68512,261880,384443,234,23,"132,7655987"
7,"112,7564496","1,048537","89,27923977",271 029,35264,SAINT-DIDIER,2059,2052,"8,1",1414,"569,704225","639,134046",183201,285269,1288034,1832651,720,24,"132,0804094"
6,"93,34163047","1,26663","169,4892704",5 041,22141,MANTALLOT,239,233,"8,8",276,"855,820084","861,502092",39491,23571,175969,157256,100,2,"21,63519313"
6,"103,2793182","1,144753","130,1619377",252 657,29095,KERSAINT-PLABENNEC,1451,1445,"10,7",1195,"514,559614","606,880083",188084,245401,898058,1240197,567,18,"174,8491349"
6,"95,12910808","1,24283","150,0872751",329 565,29119,LANRIVOARE,1507,1501,"14,5",1489,"460,006636","589,13205",225281,273386,928837,1492011,594,26,"219,5636243"
6,"113,3544992","1,043005","58,04267425",94 247,35008,AVAILLES-SUR-SEICHE,709,703,"18,7",1106,"508,098731","576,232722",40804,62805,290183,428388,242,18,"134,0640114"
6,"95,71324668","1,235245","151,3262774",127 178,35021,BEAUCE,1376,1370,"21,8",817,"638,725291","703,577035",207317,244086,1112592,1341784,535,53,"92,83065693"
6,"97,34701239","1,214514","50,89205103",177 336,35060,LA CHAPELLE DU LOU DU LAC,1025,1019,"7,5",1046,"393,667317","481,462439",51859,95968,351799,537464,358,6,"174,0294406"
6,"121,8333846","0,970418","55,40870787",104 038,35061,CHAPELLE-ERBREE,718,712,"13,2",1198,"489,033426","573,501393",39451,60260,282462,471956,267,14,"146,1207865"
6,"102,3996541","1,154587","171,1497076",167 662,35099,DOMLOUP,3426,3420,"9,8","1878,71","951,398424","985,308523",585332,766854,3214045,4080910,1366,109,"49,02397661"
6,"125,9291195","0,938856","62,17097967",174 156,35166,MARPIRE,1088,1082,"8,4",1062,"520,025735","626,269301",67269,99523,545072,736463,381,36,"160,9574861"
6,"103,5535002","1,141722","248,8994368",723 546,35177,MEZIERE,4978,4972,"8,6",1623,"706,775211","759,476296",1237528,1047471,7030082,6103701,1925,161,"145,5241352"
6,"110,1943763","1,072916","176,2097778",148 751,35189,MONTGERMONT,3393,3375,"16,1",467,"1025,087828","1061,852343",594708,768895,3961546,5271013,1488,241,"44,07437037"
6,"100,0143043","1,182124","103,4062883",388 276,35243,ROMAGNE,2455,2449,"15,2",2693,"547,884725","632,786558",253242,398351,1559826,2184092,942,66,"158,5447121"
6,"113,8472162","1,038491","92,90285714",48 053,35342,TREMEHEUC,356,350,"14,1",605,"537,126404","636,985955",32516,37719,222313,265242,154,0,"137,2942857"
6,"89,8386037","1,316019","243,8648553",331 024,56063,GESTEL,2840,2834,"16,8",625,"669,782042","759,238732",691113,653154,2474523,3487887,1069,109,"116,8045166"
5,"80,56418386","1,467517","105,7735849",27 767,22126,LESLAY,164,159,"14,6",501,"433,371951","528,195122",16818,15855,67250,91219,57,0,"174,6352201"
5,"86,21437658","1,371341","115,7258979",237 772,22188,PLERNEUF,1063,1058,"14,2",830,"471,186265","614,274694",122438,157849,552773,759931,418,5,"224,7372401"
5,"106,5413024","1,109704","112,3344262",154 301,29065,GOURLIZON,920,915,"15,8",991,"483,61413","574,993478",102786,137924,566540,938192,424,39,"168,6349727"
5,"144,7480141","0,816794","74,8627451",29 974,29126,LOC-BREVALAIRE,209,204,"11,6",167,"433,07177","553,62201",15272,20796,120848,191564,80,0,"146,9313725"
5,"104,262236","1,133961","97,06097561",84 192,29128,LOC-EGUINER,415,410,14,1190,"416,228916","521,238554",39795,48509,190344,295001,156,10,"205,3463415"
5,"127,8624677","0,92466","152,3074343",149 354,29268,SAINT-THONAN,1794,1789,"8,8",1129,"635,838907","696,377369",272478,232995,1629634,1808062,673,37,"83,48462828"
5,"123,757171","0,955333","104,8730964",71 163,29288,TREGARANTEC,596,591,"11,5",521,"496,686242","571,729866",61980,82565,357293,508244,238,0,"120,4111675"
5,"131,9201104","0,896219","82,99472296",32 812,29301,TREZILIDE,384,379,14,460,"498,359375","554,005208",31455,38691,214351,329811,155,9,"86,57519789"
5,"126,3761478","0,935535","134,7993967",45 674,35038,BREAL-SOUS-VITRE,668,663,"11,3",575,"835,776946","893,035928",89372,67177,654813,490114,267,15,"68,88989442"
5,"110,4091404","1,070829","71,30296128",34 409,35063,CHAPELLE-SAINT-AUBERT,444,439,19,977,"605,916667","648,101351",31302,43228,231231,325651,179,0,"78,38041002"
5,"82,27543706","1,436994","127,4142168",233 107,35079,CHEVAIGNE,2284,2279,"11,1",1033,"682,915499","764,87697",290377,477030,1235454,2112967,894,87,"102,284774"
5,"83,32832411","1,418837","119,3811988",240 229,35080,CINTRE,2324,2319,"10,9",832,"699,46988","775,663511",276845,538808,1338118,2260854,830,84,"103,5916343"
5,"105,8729798","1,116709","66,06692913",78 804,35089,COUYERE,513,508,"16,8",1172,"487,011696","557,654971",33562,50625,228835,348705,202,4,"155,1259843"
5,"98,44214328","1,201003","78,77179236",122 565,35112,FLEURIGNE,1026,1021,"18,3",1817,"570,497076","649,75731",80426,126638,512365,715329,402,25,"120,0440744"
5,"108,2395561","1,092293","253,2069451",110 027,35137,JAVENE,2136,2131,"16,4",1845,"897,014981","932,897472",539584,264687,3128541,1447715,809,50,"51,63162834"
5,"94,0725957","1,256788","102,8089701",97 115,35146,LANGOUET,607,602,"12,3",699,"473,627677","549,639209",61891,108389,319179,539527,227,23,"161,320598"
5,"103,343956","1,144037","93,78529063",116 606,35216,PARTHENAY-DE-BRETAGNE,1691,1686,"5,9",480,"719,92194","765,349497",158122,272418,920644,1698485,640,62,"69,16132859"
5,"117,2945888","1,007969","91,86363636",42 645,35252,SAINT-AUBIN-DES-LANDES,973,968,"12,4",1028,"793,347379","825,177801",88924,111354,635291,719481,364,32,"44,05475207"
5,"85,30567099","1,385949","157,8066914",144 318,35315,SAINT-SULPICE-LA-FORET,1350,1345,"11,3",672,"770,342222","868,082963",212250,368681,973726,1635502,563,12,"107,2996283"
5,"98,38791127","1,201665","59,58736059",90 281,35320,SAINT-UNIAC,543,538,"10,5",689,"410,259669","501,53407",32058,52327,196847,314253,207,13,"167,8085502"
5,"101,00511","1,170528","111,0457644",160 918,35330,TAILLIS,1032,1027,"11,9",1227,"572,585271","658,53876",114044,154966,651345,816914,386,42,"156,6874391"
5,"123,4402146","0,957786","54,48067633",117 121,35350,VERGEAL,833,828,"8,2",1121,"509,973589","591,557023",45110,78598,365101,582701,306,25,"141,4504831"
4,"125,0821872","0,945213","140,5852564",136 136,29245,SAINT-DIVY,1564,1560,"15,3",852,"674,514066","745,403453",219313,224708,1341790,1596728,603,19,"87,26666667"
4,"107,1626251","1,10327","148,2951103",349 310,35096,DOMAGNE,2315,2311,"12,1",2900,"704,977538","783,64622",342710,318651,1853310,1967454,964,64,"151,1510169"
4,"109,3896418","1,080809","63,29801325",27 100,35148,LANRIGAN,155,151,"14,6",398,"440,012903","526,890323",9558,13695,64825,90491,53,0,"179,4701987"
4,"130,7204309","0,904444","48,14159292",35 005,35199,MOUSSE,343,339,"7,9",337,"497,533528","570,206997",16320,25769,132749,219195,122,6,"103,259587"
4,"115,6514388","1,02229","72,08201893",111 303,35200,MOUTIERS,955,951,"11,8",1764,"564,224084","645,996859",68550,94049,466584,611262,339,12,"117,0378549"
4,"115,9312051","1,019823","86,47001499",136 940,35229,POCE-LES-BOIS,1338,1334,"9,9",1525,"592,332586","666,900598",115351,189105,837980,1286473,483,18,"102,6536732"
4,"116,2738164","1,016818","65,17366947",42 829,35258,SAINT-BRIEUC-DES-IFFS,361,357,"13,1",829,"476,598338","551,6759",23267,36908,174445,267573,130,0,"119,9691877"
4,"103,6435523","1,14073","105,2068063",87 844,35321,SAULNIERES,768,764,"14,7",1034,"573,695313","649,502604",80378,123238,450004,749493,312,14,"114,9790576"
3,"117,8411407","1,003294","43,65696466",76 277,35007,AUBIGNE,484,481,"8,1",220,"385,582645","462,260331",20999,38836,189904,314436,165,0,"158,5800416"
3,"99,06440808","1,193459","38,9122807",19 669,35026,BLERUAIS,117,114,"16,4",333,"396,350427","494,854701",4436,7088,34951,51859,52,0,"172,5350877"
3,"85,42271551","1,38405","91,03629294",273 671,35067,CHASNE-SUR-ILLET,1546,1543,"9,4",947,"429,067917","525,831824",140469,345489,814558,1390019,579,15,"177,3629294"
3,"78,17573635","1,512353","81,67610619",97 356,35091,CROUAIS,568,565,"9,7",625,"403,338028","497,038732",46147,86488,218975,384729,218,0,"172,3115044"
3,"97,58983914","1,211492","87,6054722",210 169,35108,ESSE,1136,1133,"8,4",2319,"449,509683","536,199824",99257,155646,457596,723619,419,15,"185,4977935"
3,"99,21729192","1,19162","87,14906832",102 042,35144,LANGAN,969,966,"13,4",780,"747,714138","838,27451",84186,140731,476828,833856,397,6,"105,6335404"
3,"121,3594113","0,974208","93,69960474",26 705,35192,MONTREUIL-DES-LANDES,256,253,"14,6",942,"699,183594","775,214844",23706,26942,213063,152744,105,11,"105,5533597"
3,"125,0373426","0,945552","159,0190114",65 348,35194,MONTREUIL-SOUS-PEROUSE,1055,1052,"13,7",1549,"871,907109","921,878673",167288,139151,1214684,803513,405,20,"62,11787072"
3,"86,70444151","1,36359","146,8773684",161 706,35250,SAINT-ARMEL,1903,1900,"11,6",775,"779,304782","850,506569",279067,370548,1212122,1954517,878,77,"85,10842105"
3,"143,1744508","0,825771","595,6996587",0,35324,SELLE-EN-LUITRE,589,586,"10,4",732,"1776,089983","1763,412564",349080,30737,2352610,423316,215,9,0
2,"123,0839881","0,960558","185,2262146",84 819,29156,PENCRAN,1978,1976,"12,2",893,"797,153691","826,26087",366007,381370,2274643,2403023,732,37,"42,92459514"
2,"81,51390005","1,450419","84,22572509",198 584,29264,SAINT-SERVAIS,795,793,"9,1",1029,"390,062893","551,690566",66791,78735,367951,552249,291,12,"250,4211854"
2,"137,9248384","0,857201","53,82539683",39 628,35005,ARBRISSEL,317,315,"9,2",462,"455,444795","521,501577",16955,23020,135439,171129,110,3,"125,8031746"
2,"94,2536352","1,254374","162,7911833",149 144,35039,BRECE,2157,2155,"8,5",716,"793,786741","846,916087",350815,377169,2044549,1801777,767,134,"69,20835267"
2,"121,9355401","0,969605","51,81293952",94 011,35141,LANDAVRAN,713,711,7,501,"438,541374","515,842917",36839,58090,253043,422633,243,10,"132,2236287"
2,"92,05474062","1,284337","112,8997468",363 475,35193,MONTREUIL-LE-GAST,1977,1975,"12,7",914,"484,102175","601,57916",222977,375693,1156707,1887621,736,23,"184,0379747"
2,"90,87481017","1,301013","91,35746606",32 822,35261,SAINT-CHRISTOPHE-DE-VALAINS,223,221,"9,5",327,"476,578475","571,340807",20190,34615,106201,183023,101,0,"148,5158371"
